time,source_user,destination_user,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,success_failure,is_attack,is_failed_login,logins_per_hour,unique_destination_computers,destination_fanin,is_privileged_target,source_user_encoded,destination_computer_encoded,logon_type_encoded,authentication_type_encoded,authentication_orientation_encoded,siem_flagged_final,if_score,if_prediction,shap_value,technique_id,technique_name,tactic,confidence,action
1052538,C1065$@DOM1,C1065$@DOM1,C1798,C1065,Kerberos,Network,LogOn,Success,0,0,14,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1052688,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,15,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1052735,C1065$@DOM1,C1065$@DOM1,C586,C586,?,Network,LogOff,Success,0,0,16,7,3441,1,414,2676,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1052906,C1065$@DOM1,C1065$@DOM1,C1065,C586,Kerberos,Network,LogOn,Success,0,0,17,7,3441,1,414,2676,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1052910,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,18,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1053753,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,19,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1053815,C1065$@DOM1,C1065$@DOM1,C529,C529,?,Network,LogOff,Success,0,0,20,7,2599,0,414,2574,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1053888,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,21,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1053901,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,22,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054564,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,19,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054626,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,20,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054853,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,20,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054863,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,21,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054878,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,22,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054891,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,23,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054947,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,20,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1054982,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,21,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055000,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,22,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055004,C1065$@DOM1,C1065$@DOM1,C586,C586,?,Network,LogOff,Success,0,0,23,7,3441,1,414,2676,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055044,C1065$@DOM1,C1065$@DOM1,C1065,C586,Kerberos,Network,LogOn,Success,0,0,24,7,3441,1,414,2676,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055072,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,25,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055111,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,26,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055129,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,27,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055131,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,28,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055143,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,28,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055163,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,29,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055251,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,29,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055271,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,30,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055273,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,31,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055309,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,32,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055384,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,32,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055429,C1065$@DOM1,C1065$@DOM1,C586,C586,?,Network,LogOff,Success,0,0,33,7,3441,1,414,2676,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055431,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,34,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055463,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,35,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055520,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,36,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055607,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,37,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055612,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,38,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055666,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,39,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055706,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,40,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055760,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,41,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055955,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,41,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055983,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,42,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055985,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,43,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1055992,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,44,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056027,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,45,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056044,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,46,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056112,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,47,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056119,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,48,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056196,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,48,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056419,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,47,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056453,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,48,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056479,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,49,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056495,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,50,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056624,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,49,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056811,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,50,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056828,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,51,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056880,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,52,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056902,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,53,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056908,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,54,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056926,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,55,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056953,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,56,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1056991,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,57,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057052,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,58,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057144,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,59,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057168,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,60,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057234,C1065$@DOM1,C1065$@DOM1,C1065,C586,Kerberos,Network,LogOn,Success,0,0,61,7,3441,1,414,2676,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057249,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,0,0,62,7,2338,0,414,128,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057267,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,63,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057374,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,63,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057426,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,63,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057735,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,0,0,62,7,2338,0,414,128,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1057893,C1065$@DOM1,C1065$@DOM1,C1065,C625,Kerberos,Network,LogOn,Success,0,0,63,7,2464,0,414,2751,4,1,2,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
1058014,C1065$@DOM1,C1065$@DOM1,C529,C529,?,Network,LogOff,Success,0,0,64,7,2599,0,414,2574,4,0,1,0,-0.0134292955308946,-1,-0.09104655296847483,T1078,Valid Accounts,Defense Evasion,MEDIUM-LOW,"Elevated lateral movement (above baseline). Batch review recommended, not urgent."
