total_logons,failed_logons,failure_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,1,0,3.5919444444444446
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,0.16416666666666666
8,0,0.0,6,3,2,0,7,3,2,2,8.335277777777778
2,0,0.0,2,2,2,0,1,1,0,0,0.49
4,0,0.0,4,4,1,0,4,2,1,0,4.032222222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,2,2,0,2,2,1,0,1.7616666666666667
4,0,0.0,1,2,1,0,4,2,2,0,4.261111111111111
2,0,0.0,2,2,1,0,2,1,0,0,5.5775
2,0,0.0,2,2,1,0,2,1,0,0,5.198055555555555
2,0,0.0,2,2,2,0,1,1,0,0,0.7177777777777777
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,2,2,1,0,5,3,1,1,7.941944444444444
4,0,0.0,2,2,1,0,4,1,0,0,3.403888888888889
5,0,0.0,4,3,2,0,4,2,2,0,6.9975
5,0,0.0,2,3,1,0,5,2,2,0,7.445
3,0,0.0,3,2,2,0,2,2,2,0,5.3925
3,0,0.0,3,2,1,0,3,3,1,1,1.1519444444444444
3,0,0.0,1,2,1,0,3,2,2,0,2.183611111111111
3,0,0.0,3,1,2,0,2,3,1,1,0.0030555555555555557
2,0,0.0,2,2,1,0,2,2,1,0,0.7327777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,3,1,2,0,2,2,1,0,7.997222222222222
4,0,0.0,3,1,2,0,3,2,3,0,8.556944444444444
6,0,0.0,3,2,2,0,4,2,3,0,6.510555555555555
3,0,0.0,2,1,1,0,3,2,2,0,3.790277777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
26,0,0.0,2,2,1,0,26,2,14,0,8.004444444444445
2,0,0.0,1,1,1,0,2,1,0,0,5.760833333333333
3,0,0.0,2,2,2,0,2,1,0,0,5.178055555555556
6,0,0.0,4,1,2,0,5,3,4,1,5.624444444444444
4,0,0.0,2,2,1,0,4,1,0,0,6.4430555555555555
3,0,0.0,3,3,1,0,3,2,1,0,2.2472222222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,0.6363888888888889
5,0,0.0,2,2,1,0,5,3,2,1,4.253888888888889
2,0,0.0,2,2,1,0,2,2,1,0,2.0044444444444443
3,0,0.0,2,2,1,0,3,3,1,1,2.091111111111111
7,0,0.0,4,3,2,0,6,2,4,0,8.293888888888889
9,0,0.0,5,3,2,0,7,2,3,0,4.563055555555556
4,0,0.0,2,2,2,0,3,2,1,0,7.0488888888888885
2,0,0.0,2,2,1,0,2,2,1,0,1.3733333333333333
6,0,0.0,2,2,1,0,6,2,5,0,6.805833333333333
4,0,0.0,4,1,2,0,3,2,3,0,5.990833333333334
5,0,0.0,5,4,1,0,5,2,2,0,7.628333333333333
2,0,0.0,2,2,1,0,2,2,1,0,0.06305555555555556
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,1,2,1,0,2,2,1,0,4.477222222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,3,3,2,0,4,1,0,0,4.665
5,0,0.0,5,3,1,0,5,3,3,1,4.951388888888889
5,0,0.0,3,3,1,0,5,2,3,0,5.003055555555555
3,0,0.0,2,2,1,0,3,2,1,0,0.9355555555555556
5,0,0.0,4,4,2,0,4,2,1,0,6.516111111111111
3,0,0.0,2,3,1,0,3,2,0,1,6.830277777777778
6,0,0.0,4,3,2,0,4,2,2,0,6.273888888888889
3,0,0.0,3,2,2,0,1,1,0,0,7.6
5,0,0.0,3,1,2,0,4,3,3,0,7.9158333333333335
1,0,0.0,1,1,1,0,1,1,0,0,0.0
7,0,0.0,4,2,2,0,6,3,4,1,7.130833333333333
3,0,0.0,1,1,1,0,3,1,3,0,6.2125
2,0,0.0,2,1,1,0,2,1,2,0,1.0583333333333333
2,0,0.0,2,2,1,0,2,2,1,0,0.014444444444444444
1,0,0.0,1,1,1,0,1,1,1,0,0.0
6,0,0.0,3,4,1,0,6,2,1,0,6.465277777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
137,0,0.0,21,15,3,0,118,3,62,0,8.588888888888889
12,0,0.0,4,5,1,0,12,2,5,0,7.081388888888889
2,0,0.0,2,1,2,0,0,2,0,0,0.10333333333333333
2,0,0.0,2,2,1,0,2,2,1,0,0.7508333333333334
3,0,0.0,2,2,1,0,3,1,0,0,1.538888888888889
2,0,0.0,2,2,1,0,2,2,1,0,0.07138888888888889
3,0,0.0,3,3,2,0,2,1,0,0,6.053055555555556
3,0,0.0,2,2,1,0,3,2,1,0,5.808333333333334
2,0,0.0,2,2,1,0,2,2,1,0,1.2961111111111112
2,0,0.0,2,2,1,0,2,1,0,0,0.0
4,0,0.0,2,2,1,0,4,2,3,0,6.9575
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,5.960555555555556
3,0,0.0,2,3,1,0,3,2,1,0,3.6791666666666667
3,0,0.0,2,2,2,0,1,1,0,0,0.11611111111111111
3,0,0.0,2,3,2,0,2,1,0,0,0.23916666666666667
2,0,0.0,2,2,1,0,2,1,0,0,1.3166666666666667
2,0,0.0,1,1,2,0,1,2,1,0,5.7619444444444445
16,0,0.0,6,4,2,0,14,2,4,0,7.863888888888889
3,0,0.0,3,1,1,0,3,2,2,0,4.365833333333334
6,0,0.0,2,3,1,0,6,2,3,0,7.550277777777778
1,0,0.0,1,1,1,0,1,1,0,1,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.020277777777777777
2,0,0.0,2,2,1,0,2,1,0,0,5.714166666666666
4,0,0.0,4,3,1,0,4,3,1,1,0.1411111111111111
5,0,0.0,5,4,2,0,4,2,1,0,0.22166666666666668
3,0,0.0,2,2,2,0,2,2,1,0,0.25972222222222224
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,3,1,0,3,1,0,0,0.31416666666666665
5,0,0.0,3,3,1,0,5,2,3,0,0.19972222222222222
5,0,0.0,2,2,1,0,5,2,3,0,6.9911111111111115
5,0,0.0,4,3,1,0,5,2,3,0,7.666388888888889
2,0,0.0,2,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,1.525
4,0,0.0,3,3,1,0,4,2,2,0,7.440833333333333
3,0,0.0,2,2,1,0,3,2,2,0,7.853055555555556
5,0,0.0,3,2,1,0,5,2,4,0,6.092777777777778
2,0,0.0,1,1,1,0,2,1,0,0,0.67
4,0,0.0,3,2,1,0,4,2,3,0,5.614166666666667
3,0,0.0,2,2,1,0,3,1,0,0,5.498888888888889
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,2,0,1,2,0,0,0.012777777777777779
2,0,0.0,2,2,1,0,2,2,1,0,1.3294444444444444
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,1,2,0,3,2,2,0,5.088333333333333
3,0,0.0,1,2,1,0,3,2,2,0,2.7472222222222222
4,0,0.0,2,3,1,0,4,2,1,0,4.361666666666666
2,0,0.0,2,2,1,0,2,1,0,0,1.6880555555555556
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,1,0,3,1,0,0,5.250277777777778
3,0,0.0,1,2,2,0,2,2,2,0,2.5522222222222224
3,0,0.0,3,2,1,0,3,2,2,0,7.838333333333333
4,0,0.0,2,2,2,0,3,3,1,1,6.538055555555555
6,0,0.0,6,3,2,0,5,3,3,0,4.069166666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,2,0,2,1,0,0,6.745277777777778
3,0,0.0,2,2,2,0,2,2,1,0,0.23416666666666666
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,0,0,0.057777777777777775
4,0,0.0,4,2,1,0,4,3,2,1,6.826944444444444
3,0,0.0,3,2,2,0,2,2,1,0,3.815
6,0,0.0,4,3,2,0,4,3,2,1,6.971388888888889
3,0,0.0,2,2,2,0,2,2,1,0,4.752222222222223
6,0,0.0,2,3,1,0,6,2,4,0,5.513888888888889
4,0,0.0,3,2,2,0,3,2,3,0,6.491666666666666
4,0,0.0,2,2,2,0,3,2,2,0,4.905833333333334
4,0,0.0,3,2,2,0,3,2,2,0,6.710833333333333
7,0,0.0,5,5,3,0,5,2,0,0,7.0525
3,0,0.0,2,2,1,0,3,1,0,0,2.9697222222222224
2,0,0.0,2,1,1,0,2,2,1,1,0.0275
4,0,0.0,3,4,1,0,4,2,1,0,8.079166666666667
5,0,0.0,4,2,1,0,5,2,3,0,8.399722222222222
2,0,0.0,2,1,2,0,1,2,1,0,0.004166666666666667
5,0,0.0,2,2,1,0,5,2,1,0,5.320277777777778
6,0,0.0,4,3,2,0,4,2,1,0,8.396666666666667
3,0,0.0,3,3,1,0,3,2,1,0,0.15305555555555556
2,0,0.0,2,1,2,0,1,1,0,0,3.4963888888888888
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.42833333333333334
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,2,0,1,1,0,0,5.350555555555555
2,0,0.0,2,2,2,0,1,1,0,0,2.5997222222222223
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,2,0,1,2,0,0,0.15444444444444444
4,0,0.0,3,2,1,0,4,2,2,0,8.27111111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,2,0,3.143611111111111
2,0,0.0,1,2,1,0,2,2,1,0,1.2422222222222221
7,0,0.0,4,2,2,0,6,2,5,0,6.732222222222222
3,0,0.0,2,1,2,0,2,2,1,0,3.8691666666666666
4,0,0.0,4,2,2,0,3,3,1,1,8.419166666666667
7,0,0.0,2,2,1,0,7,2,4,0,6.748888888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
5,0,0.0,2,3,2,0,4,2,1,0,0.059166666666666666
4,0,0.0,4,4,1,0,4,2,1,0,4.3436111111111115
8,0,0.0,4,3,2,0,7,2,4,0,6.724444444444444
4,0,0.0,3,1,2,0,3,2,3,0,5.501111111111111
6,0,0.0,4,4,1,0,6,2,3,0,3.165277777777778
5,0,0.0,5,5,2,0,4,1,0,0,5.118055555555555
3,0,0.0,3,2,2,0,2,2,1,0,0.47333333333333333
2,0,0.0,1,1,1,0,2,1,2,0,0.005833333333333334
2,0,0.0,1,1,1,0,2,1,2,0,5.011666666666667
2,0,0.0,2,2,1,0,2,2,1,0,2.0902777777777777
4,0,0.0,4,1,2,0,2,2,2,0,3.575833333333333
1,0,0.0,1,1,1,0,1,1,0,0,0.0
6,0,0.0,1,2,1,0,6,2,3,0,6.908333333333333
4,0,0.0,2,2,2,0,3,1,0,0,6.767777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,2,2,0,2,3,1,0,0.35333333333333333
7,0,0.0,5,5,1,0,7,2,3,0,0.6566666666666666
3,0,0.0,1,2,1,0,3,2,2,0,5.2683333333333335
4,0,0.0,3,2,2,0,3,3,1,1,6.2347222222222225
4,0,0.0,2,3,1,0,4,2,1,0,6.738333333333333
6,0,0.0,2,3,1,0,6,2,2,0,7.400277777777778
3,0,0.0,2,2,2,0,1,1,0,0,4.189166666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,1,1,0,3,1,3,0,0.15166666666666667
6,0,0.0,4,2,2,0,5,2,3,0,4.253888888888889
3,0,0.0,2,1,2,0,2,2,2,0,0.2761111111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,3,2,0,3,2,1,0,7.131388888888889
2,0,0.0,2,1,2,0,1,2,1,0,0.07916666666666666
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,4,3,1,0,5,3,1,1,6.748611111111111
3,0,0.0,2,2,2,0,2,2,1,0,1.7241666666666666
6,0,0.0,2,3,1,0,6,2,3,0,5.526111111111111
669,1,0.0014947683109118087,18,16,2,0,552,2,271,0,8.638333333333334
2,0,0.0,2,1,1,0,0,1,0,0,0.0019444444444444444
4,0,0.0,3,2,2,0,2,2,1,0,6.750555555555556
2,0,0.0,1,1,1,0,2,1,2,0,2.5005555555555556
1,0,0.0,1,1,1,0,0,1,0,0,0.0
8,0,0.0,3,2,1,0,8,2,4,0,5.563055555555556
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,5.214722222222222
5,0,0.0,2,3,1,0,5,2,2,0,7.127222222222223
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,0,1,5.243611111111111
2,0,0.0,1,1,1,0,2,1,0,0,4.978888888888889
8,0,0.0,6,3,2,0,7,3,4,1,7.648333333333333
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,1,0,5.371944444444445
3,0,0.0,3,2,1,0,3,3,1,1,2.8958333333333335
2,0,0.0,2,2,1,0,2,2,1,0,0.016944444444444446
4,0,0.0,2,3,1,0,4,2,2,0,7.179166666666666
5,0,0.0,4,4,1,0,5,1,0,0,6.305555555555555
2,0,0.0,2,2,1,0,2,1,0,0,5.453055555555555
1,0,0.0,1,1,1,0,1,1,1,0,0.0
6,0,0.0,3,3,1,0,6,2,2,0,6.1113888888888885
2,0,0.0,2,1,1,0,2,1,2,0,0.20416666666666666
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,1,1,0,3,3,1,1,7.410833333333334
3,0,0.0,3,2,1,0,3,2,2,0,7.8758333333333335
2,0,0.0,2,2,2,0,1,1,0,0,0.33305555555555555
3,0,0.0,2,2,1,0,3,1,0,0,0.1363888888888889
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,4,3,2,0,4,2,2,0,0.27111111111111114
2,0,0.0,2,2,1,0,2,1,0,0,7.0311111111111115
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.0025
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,0.1597222222222222
3,0,0.0,3,1,2,0,2,3,1,1,3.4027777777777777
3,0,0.0,3,2,1,0,3,2,2,0,7.273888888888889
2,0,0.0,2,2,1,0,2,1,0,0,2.000277777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,3,1,0,3,2,1,0,6.760277777777778
7,0,0.0,3,3,2,0,6,2,2,0,7.76
2,0,0.0,1,2,1,0,2,2,1,0,0.44666666666666666
5,0,0.0,2,2,2,0,4,2,2,0,5.487777777777778
4,0,0.0,4,3,1,0,4,2,1,0,5.345
4,0,0.0,1,1,1,0,4,1,0,0,2.6708333333333334
2,0,0.0,2,1,1,0,2,1,2,0,2.1577777777777776
4,0,0.0,2,1,1,0,4,2,3,1,4.091388888888889
4,0,0.0,2,2,1,0,4,1,0,0,4.823611111111111
3,0,0.0,3,2,2,0,2,2,1,0,4.753333333333333
5,0,0.0,3,3,2,0,4,2,1,0,7.025277777777778
3,0,0.0,2,2,1,0,3,2,2,0,6.751111111111111
6,0,0.0,4,3,1,0,6,2,2,0,6.441666666666666
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,1,1,0,3,1,3,0,6.505
2,0,0.0,2,2,2,0,1,1,0,0,0.22916666666666666
8,0,0.0,4,4,1,0,8,3,1,1,6.5472222222222225
2,0,0.0,1,1,1,0,2,1,0,0,0.05527777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,7.355
9,0,0.0,5,4,2,0,8,2,4,0,7.5377777777777775
5,0,0.0,3,2,1,0,5,1,5,0,5.268888888888889
1,0,0.0,1,1,1,0,1,1,0,1,0.0
4,0,0.0,3,2,1,0,4,2,2,0,5.375
2,0,0.0,1,1,1,0,2,1,0,0,6.148888888888889
2,0,0.0,2,1,1,0,2,1,2,0,0.0008333333333333334
5,0,0.0,1,1,1,0,5,1,0,0,7.0225
2,0,0.0,2,2,1,0,2,1,0,0,2.4827777777777778
4,0,0.0,3,3,1,0,4,2,2,0,7.216666666666667
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,2,3,1,0,5,2,3,0,7.0
2,0,0.0,2,2,1,0,2,2,1,0,4.025277777777778
2,0,0.0,1,2,2,0,1,1,0,0,0.07861111111111112
7,0,0.0,2,3,1,0,7,2,3,0,5.803333333333334
4,0,0.0,3,3,2,0,2,2,1,0,7.964722222222222
3,0,0.0,2,2,1,0,3,3,1,1,7.025555555555556
4,0,0.0,4,1,3,0,2,4,1,1,7.033055555555555
4,0,0.0,2,2,1,0,4,2,3,0,2.158888888888889
4,0,0.0,3,2,1,0,4,2,3,0,7.314444444444445
3,0,0.0,2,3,1,0,3,2,1,0,5.4127777777777775
8,0,0.0,2,3,2,0,7,2,4,0,8.12
4,0,0.0,1,2,1,0,4,2,2,0,4.010555555555555
47,0,0.0,4,3,1,0,47,2,26,0,8.198333333333334
4,0,0.0,4,4,1,0,4,1,0,0,6.2411111111111115
5,0,0.0,4,2,1,0,5,3,3,1,5.990277777777778
3,0,0.0,2,3,1,0,3,2,1,0,6.091944444444445
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,2,0,4.996666666666667
3,0,0.0,2,2,1,0,3,2,2,0,3.18
2,0,0.0,2,1,1,0,0,1,0,0,0.006944444444444444
2,0,0.0,2,2,2,0,1,1,0,0,1.7652777777777777
3,0,0.0,2,3,1,0,3,2,1,0,4.739444444444445
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,2,0,2,2,0,1,4.251944444444445
4,0,0.0,3,3,2,0,3,2,2,0,5.927222222222222
5,0,0.0,3,3,1,0,5,2,2,0,7.012777777777778
4,0,0.0,3,2,1,0,4,2,3,0,0.4519444444444444
3,0,0.0,3,3,1,0,3,2,1,0,7.514444444444444
5,0,0.0,4,2,2,0,4,3,1,1,1.655
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,2,3,1,0,5,2,1,0,6.053333333333334
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,1,2,0,2,2,2,0,0.005555555555555556
2,0,0.0,2,2,1,0,2,2,1,0,1.5441666666666667
4,0,0.0,3,4,1,0,4,2,1,0,7.483333333333333
3,0,0.0,2,2,1,0,3,2,0,1,5.319166666666667
2,0,0.0,2,2,1,0,2,2,1,0,0.4691666666666667
2,0,0.0,2,2,1,0,2,2,1,0,0.4083333333333333
3,0,0.0,3,2,1,0,3,2,2,0,4.185555555555555
4,0,0.0,4,3,2,0,3,2,1,0,5.401666666666666
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,3,3,2,0,4,2,1,0,5.876388888888889
2,0,0.0,2,2,2,0,1,1,0,0,2.075
3,0,0.0,3,3,2,0,2,1,0,0,0.39916666666666667
2,0,0.0,2,2,1,0,2,2,1,0,5.085277777777778
3,0,0.0,2,2,1,0,3,2,2,0,5.254722222222222
4,0,0.0,2,3,1,0,4,2,2,0,6.015833333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,0.0002777777777777778
2,0,0.0,2,1,1,0,2,1,2,0,0.10194444444444445
2,0,0.0,2,2,1,0,2,2,1,0,2.1213888888888888
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,2,1,0,3,2,1,0,4.217777777777778
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,6.211944444444445
21,0,0.0,5,4,2,0,18,2,6,0,8.231388888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,0.24444444444444444
2,0,0.0,2,2,1,0,2,2,1,0,0.019444444444444445
2,0,0.0,1,1,1,0,2,1,2,0,0.09194444444444444
6,0,0.0,3,4,1,0,6,2,3,0,0.0661111111111111
2,0,0.0,2,1,1,0,2,2,1,1,3.765
1,0,0.0,1,1,1,0,0,1,0,0,0.0
8,0,0.0,3,3,2,0,7,3,3,1,7.821944444444444
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,2,2,1,0,4,1,0,0,4.943611111111111
3,0,0.0,3,2,2,0,2,2,1,0,0.11777777777777777
5,0,0.0,3,2,1,0,5,3,3,1,5.165277777777778
2,0,0.0,2,1,2,0,1,2,1,0,1.5263888888888888
3,0,0.0,2,1,2,0,1,2,1,0,0.5652777777777778
2,0,0.0,2,2,2,0,1,1,0,0,0.26666666666666666
29,0,0.0,3,4,1,0,29,2,12,0,8.320277777777777
2,0,0.0,2,2,1,0,2,2,1,0,8.119444444444444
4,0,0.0,4,2,2,0,3,2,2,0,6.987222222222222
4,0,0.0,3,2,1,0,4,3,2,1,6.741666666666666
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,0.7697222222222222
3,0,0.0,3,3,2,0,2,1,0,0,6.648333333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,0,0,4.315277777777778
5,0,0.0,3,2,2,0,4,3,2,1,8.1225
4,0,0.0,3,2,2,0,3,2,2,0,2.1572222222222224
3,0,0.0,2,2,1,0,3,2,2,0,1.5977777777777777
2,0,0.0,2,2,1,0,2,2,1,0,0.12666666666666668
5,0,0.0,2,2,1,0,5,3,1,1,8.099166666666667
4,0,0.0,2,2,1,0,4,2,1,0,3.5922222222222224
2,0,0.0,1,1,1,0,2,1,2,0,5.0408333333333335
5,0,0.0,3,3,2,0,4,2,2,0,4.448888888888889
2,0,0.0,2,1,1,0,2,1,2,0,0.4041666666666667
2,0,0.0,1,2,1,0,2,2,1,0,0.043333333333333335
5,0,0.0,4,3,1,0,5,2,1,0,5.2844444444444445
2,0,0.0,1,1,1,0,2,1,2,0,1.1469444444444445
4,0,0.0,2,2,2,0,3,2,1,0,5.995555555555556
3,0,0.0,2,2,1,0,3,2,2,0,4.990277777777778
5,0,0.0,2,3,1,0,5,2,2,0,6.873888888888889
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,2,0,2,2,2,0,7.733055555555556
7,0,0.0,5,3,2,0,5,2,3,0,5.078888888888889
4,0,0.0,2,2,2,0,3,2,1,0,8.188055555555556
3,0,0.0,2,2,1,0,3,2,2,0,0.6633333333333333
2,0,0.0,2,2,1,0,2,2,1,0,2.3847222222222224
2,0,0.0,2,1,2,0,1,2,1,0,0.013888888888888888
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,2,0,4.751944444444445
4,0,0.0,4,1,2,0,3,3,2,1,3.381111111111111
5,0,0.0,3,3,2,0,4,2,2,0,7.769166666666667
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,1,3,0,1,3,1,0,0.006944444444444444
9,0,0.0,5,2,2,0,6,2,3,0,7.47
5,0,0.0,2,3,1,0,5,2,1,0,4.49
4,0,0.0,3,3,2,0,3,1,0,0,4.061944444444444
3,0,0.0,3,3,1,0,3,1,0,0,3.835
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,1,0,2,2,1,0,3.6155555555555554
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
6,0,0.0,4,3,2,0,5,2,2,0,5.095
2,0,0.0,1,2,1,0,2,2,1,0,1.3005555555555555
3,0,0.0,3,2,1,0,3,2,2,0,5.194166666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,3.8130555555555556
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,3,1,0,3,2,1,0,4.798611111111111
2,0,0.0,1,2,1,0,2,2,1,0,5.39
3,0,0.0,2,2,1,0,3,2,2,0,4.466944444444445
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,1,2,0,2,2,1,0,3.707777777777778
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,1,1,1,0,2,1,2,0,0.20777777777777778
5,0,0.0,3,4,2,0,4,3,1,1,6.6386111111111115
3,0,0.0,2,1,1,0,3,1,3,0,3.0080555555555555
2,0,0.0,1,1,1,0,2,1,0,0,0.2569444444444444
2,0,0.0,2,2,2,0,1,1,0,0,3.3722222222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
7,0,0.0,3,3,1,0,7,2,2,0,8.033888888888889
4,0,0.0,4,2,2,0,2,2,1,0,1.7930555555555556
11,0,0.0,6,4,2,0,10,3,3,1,5.895555555555555
2,0,0.0,2,1,2,0,1,2,1,0,0.0038888888888888888
4,0,0.0,2,3,1,0,4,2,2,0,7.023055555555556
2,0,0.0,1,1,1,0,2,1,2,0,6.6525
2,0,0.0,2,2,1,0,2,1,0,0,1.3944444444444444
5,0,0.0,3,2,1,0,5,2,3,0,6.9911111111111115
2,0,0.0,2,1,1,0,0,1,0,0,0.03611111111111111
3,0,0.0,1,2,1,0,3,2,0,1,5.967222222222222
4,0,0.0,3,4,1,0,4,2,1,0,5.3625
6,0,0.0,3,3,1,0,6,3,2,1,5.1325
2,0,0.0,2,2,1,0,2,2,1,0,3.1461111111111113
3,0,0.0,2,2,1,0,3,2,2,0,5.753888888888889
2,0,0.0,2,2,1,0,2,1,0,0,0.012222222222222223
4,0,0.0,3,3,1,0,4,2,1,0,6.982222222222222
1,1,1.0,1,1,1,0,0,1,0,0,0.0
7,0,0.0,5,4,2,0,6,2,1,0,1.186388888888889
3,0,0.0,2,1,1,0,3,1,3,0,7.105833333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,3,3,2,0,2,1,0,0,5.286944444444444
2,0,0.0,2,2,1,0,2,2,1,0,4.288055555555555
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,2,2,0,2,2,1,0,4.4686111111111115
1,0,0.0,1,1,1,0,0,1,0,0,0.0
6,0,0.0,3,3,2,0,4,2,1,0,6.650277777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,1,0,2,2,1,1,0.0002777777777777778
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,1,0,2,1,2,0,4.570277777777778
2,0,0.0,2,1,2,0,1,2,1,0,2.3444444444444446
2,0,0.0,2,2,1,0,2,1,0,0,0.24194444444444443
5,0,0.0,2,3,1,0,5,3,2,1,6.036666666666667
1,0,0.0,1,1,1,0,1,1,1,0,0.0
