source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,if_score,if_prediction
C10251$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,0.6969444444444445,0,0.3287337550844604,1
C10252$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,5.4158333333333335,0,0.3357015627770594,1
C10254$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,5.451388888888889,0,0.3436419394613779,1
C10258$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.0030555555555555,0,0.32964316966707363,1
C1026$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10260$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,4,2,2,0,0.0752777777777777,0,0.3001846219193845,1
C10261$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,3.825833333333333,0,0.34932552018045404,1
C10263$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,1,0,4.778611111111111,0,0.295906004449243,1
C10265$@DOM1,12,8,0,8,0.0,1.0,5,4,2,0,7,3,3,1,3.9697222222222224,0,0.15999026838413888,1
C10267$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,1,0,6.655833333333334,0,0.335735626117229,1
C10269$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,4,2,1,0,4.931388888888889,0,0.3315877413545244,1
C1027$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,3,1,1,8.410555555555556,0,0.22612910094740452,1
C10271$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,1,1,0,0,0.5530555555555555,0,0.30218161266123517,1
C10273$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,2,2,1,0,0.1961111111111111,0,0.2866880477087093,1
C10275$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,7.2780555555555555,0,0.29014484769977544,1
C10277$@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,4,2,2,0,5.7813888888888885,0,0.3182567895622925,1
C1028$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10281$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,2,2,2,0,0.2761111111111111,0,0.29972032822360295,1
C10283$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,1,0,5.338611111111111,0,0.336333493527388,1
C10285$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,1,0,0,6.515833333333333,0,0.3046388572810967,1
C10287$@DOM1,12,10,0,10,0.0,1.0,4,5,2,0,9,2,5,0,6.829444444444444,0,0.22118295464221155,1
C10289$@DOM1,12,6,0,6,0.0,1.0,6,3,3,0,4,4,2,1,0.8269444444444445,0,0.1058519704930091,1
C1029$@DOM1,12,5,0,5,0.0,1.0,3,2,1,0,5,3,2,1,5.524444444444445,0,0.24088434208625292,1
C10293$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,2,2,0,7.563888888888889,0,0.32083659892807787,1
C10295$@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,4,2,2,0,5.7508333333333335,0,0.3182567895622925,1
C10297$@DOM1,12,5,0,5,0.0,1.0,1,2,1,0,5,2,2,0,5.219444444444444,0,0.31530297257182477,1
C10299$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,1,0,5.511111111111111,0,0.33555428615334953,1
C1030$@DOM1,12,5,0,5,0.0,1.0,5,4,2,0,4,2,1,0,3.401388888888889,0,0.259763505887779,1
C10301$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,1,2,0,1,0.0075,0,0.22488506164509464,1
C10305$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10309$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.7352777777777777,0,0.32778910558681185,1
C1031$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,1,0,6.316388888888889,0,0.2756947850684509,1
C10311$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,2,2,0,1,0.4275,0,0.22493108991335004,1
C10313$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10314$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,2.2466666666666666,0,0.32904975923287605,1
C10317$@DOM1,12,3,0,3,0.0,1.0,3,1,1,0,3,2,2,1,3.636944444444445,0,0.2551553235274995,1
C10319$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.9525,0,0.346624205760379,1
C1032$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.332222222222223,0,0.3457845271334994,1
C10321$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,2,0,0,1.7233333333333334,0,0.3189390037668364,1
C10323$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,2,2,1,6.375277777777778,0,0.2540746256974712,1
C10326$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,2,0,4.246388888888889,0,0.3454037138328868,1
C10328$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,1,0,7.03,0,0.32332113297128307,1
C10331$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0086111111111111,0,0.30068663664366385,1
C10333$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,3,0,6.245,0,0.32222703660617685,1
C10336$@DOM1,12,4,0,4,0.0,1.0,3,2,1,0,4,2,2,0,5.4,0,0.340720114733723,1
C10338$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,3,0,1.7505555555555556,0,0.26372828394715375,1
C1034$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,7.315,0,0.3284670538996784,1
C10340$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,6.25,0,0.3143895036107068,1
C10345$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,5.973333333333334,0,0.3242461578362943,1
C10347$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10349$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.0183333333333333,0,0.3128462028647091,1
C1035$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,2,0,3.745555555555556,0,0.3216293235574454,1
C10351$@DOM1,12,9,0,9,0.0,1.0,6,5,3,0,7,3,1,0,7.705277777777778,0,0.12012225480368643,1
C10353$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10355$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,2,0,0.1169444444444444,0,0.2956012455058971,1
C10357$@DOM1,12,3,0,3,0.0,1.0,3,1,1,0,3,1,3,0,0.3936111111111111,0,0.25186928041983914,1
C10358$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,5.648611111111111,0,0.3524176796985871,1
C1036$@DOM1,12,6,0,6,0.0,1.0,4,4,2,0,5,2,1,0,5.139722222222222,0,0.28390143327122935,1
C10360$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.0930555555555554,0,0.33202142568439424,1
C10362$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10364$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10366$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10368$@DOM1,12,3,0,3,0.0,1.0,3,1,1,0,3,2,2,1,6.181388888888889,0,0.25579765748720823,1
C1037$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,1,2,1,0,4.458333333333333,0,0.31795624866533145,1
C10371$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,1.3736111111111111,0,0.32054373232734035,1
C10373$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10375$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,2,1,1,2.3230555555555554,0,0.2487802199708673,1
C10376$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.6802777777777775,0,0.34579107151962124,1
C10378$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,2.5508333333333333,0,0.32795468394725025,1
C1038$@DOM1,12,8,0,8,0.0,1.0,3,3,2,0,7,2,3,0,7.003333333333333,0,0.2950570739116678,1
C10380$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,3,1,1,3.218888888888889,0,0.23833431017086798,1
C1039$@DOM1,12,23,0,23,0.0,1.0,5,2,2,0,22,2,11,0,7.425277777777778,0,0.15057229686215878,1
C10390$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0.24626535764714663,1
C10392$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,1,0,0,7.936944444444444,0,0.2867990176683803,1
C10394$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,1.9158333333333333,0,0.30875190864637025,1
C10397$@DOM1,12,7,0,7,0.0,1.0,5,4,1,0,7,3,1,2,4.887222222222222,0,0.14409379155736324,1
C10399$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C104$@DOM1,12,393,3,390,0.0076335877862595,0.9923664122137404,15,15,2,0,318,2,159,0,8.655277777777778,0,-0.10140337275521383,-1
C1040$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10401$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10403$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,7.843888888888888,0,0.3334079304997844,1
C10405$@DOM1,12,4,0,4,0.0,1.0,3,4,1,0,4,2,1,0,5.0377777777777775,0,0.29824986700491646,1
C10407$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,0,1,0,0,0.0041666666666666,0,0.3195058719915698,1
C1041$@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,5.145833333333333,0,0.3143122798314641,1
C10412$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10415$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,1,0.0444444444444444,0,0.24617416746658877,1
C10417$@DOM1,12,8,0,8,0.0,1.0,3,4,1,0,8,3,3,2,7.424444444444444,0,0.15758145368322773,1
C10419$@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,1,0,0.0125,0,0.2860838260681175,1
C1042$@DOM1,12,13,0,13,0.0,1.0,6,3,3,0,9,3,5,0,6.3741666666666665,0,0.1221892238675164,1
C10421$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,0,1,5.091666666666667,0,0.262347863754566,1
C10428$@DOM1,12,7,0,7,0.0,1.0,4,5,1,0,7,2,3,0,7.3005555555555555,0,0.25242014010334013,1
C1043$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,2.9547222222222222,0,0.32560517009678414,1
C10430$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10432$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10434$@DOM1,12,9,0,9,0.0,1.0,5,4,3,0,7,4,3,1,0.1325,0,0.07280915996334458,1
C10436$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.7277777777777777,0,0.32030801114683616,1
C1044$@DOM1,12,8,0,8,0.0,1.0,3,3,1,0,8,2,5,0,6.611111111111111,0,0.27613999693953967,1
C10440$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,0,1,0.195,0,0.23417741927756391,1
C10442$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10445$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,0.5255555555555556,0,0.3249328102435607,1
C10448$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,3.573611111111111,0,0.33471346369795174,1
C1045$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10451$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,3.4166666666666665,0,0.2931590441851486,1
C10453$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10455$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.2680555555555555,0,0.30191266970167174,1
C10458$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,0.5277777777777778,0,0.30253839217605716,1
C1046$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,3.493055555555556,0,0.3131506452950473,1
C10460$@DOM1,12,4,0,4,0.0,1.0,4,1,2,0,3,2,3,0,0.2716666666666666,0,0.2616617759388133,1
C10462$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10464$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,5.863333333333333,0,0.3128424475570775,1
C10466$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,2,3,0,7.328333333333333,0,0.3187601754247303,1
C10468$@DOM1,12,4,0,4,0.0,1.0,4,2,1,0,4,2,3,0,8.3,0,0.29543904321079817,1
C1047$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.368333333333333,0,0.3296164152547795,1
C10472$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,0.0141666666666666,0,0.33574354316054117,1
C10474$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,5.2027777777777775,0,0.313388903320827,1
C10476$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,7.945,0,0.3334079304997844,1
C10478$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,0.2572222222222222,0,0.3137150998212177,1
C1048$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,0,1,8.077222222222222,0,0.2566012703795773,1
C10480$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,2,0,2.598055555555556,0,0.3395236017235052,1
C10484$@DOM1,12,8,0,8,0.0,1.0,4,2,1,0,8,2,6,0,6.8438888888888885,0,0.25802976188323046,1
C10486$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10488$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,1,0,0,6.859722222222223,0,0.3002587881949586,1
C10490$@DOM1,12,4,0,4,0.0,1.0,3,1,2,0,3,2,3,0,3.290277777777778,0,0.3064785061751817,1
C10492$@DOM1,12,9,0,9,0.0,1.0,6,4,1,0,9,2,6,0,6.855833333333333,0,0.20101979421165816,1
C10494$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,3.748611111111111,0,0.3344101036918512,1
C10495$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,0.2788888888888889,0,0.30878049909472055,1
C10497$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10499$@DOM1,12,7,0,7,0.0,1.0,5,3,1,0,7,2,5,0,0.4122222222222222,0,0.21079631370982865,1
C1050$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,3,0,5.505555555555556,0,0.3225713474602263,1
C10501$@DOM1,12,9,0,9,0.0,1.0,4,3,2,0,8,3,3,1,7.291388888888889,0,0.1940480545415335,1
C10503$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,2,0,0.0147222222222222,0,0.3096303175224438,1
C10506$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,1,0,0,3.568888888888889,0,0.28457758405424066,1
C10508$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,1,0,0,6.476388888888889,0,0.29760500720533206,1
C1051$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10510$@DOM1,12,21,0,21,0.0,1.0,4,4,1,0,21,2,10,0,7.164722222222222,0,0.16756477655636814,1
C10512$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,2,2,0,5.138611111111112,0,0.3170619896878412,1
C10514$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.2177777777777777,0,0.33752291704183696,1
C10516$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,7.920833333333333,0,0.3190575683748161,1
C10518$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.6819444444444445,0,0.310287210295018,1
C1052$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,3.286666666666666,0,0.3126887154520891,1
C10520$@DOM1,12,4,0,4,0.0,1.0,2,1,2,0,3,2,3,0,3.8847222222222224,0,0.30714154425040086,1
C10521$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,6.624722222222222,0,0.31861889875828125,1
C10525$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,2.185833333333333,0,0.32555901857238106,1
C10527$@DOM1,12,4,0,4,0.0,1.0,3,4,1,0,4,2,2,0,8.573333333333334,0,0.28246498718385915,1
C10529$@DOM1,12,5,0,5,0.0,1.0,4,2,1,0,5,2,3,0,5.566111111111111,0,0.3076876472614768,1
C1053$@DOM1,12,5,0,5,0.0,1.0,3,2,1,0,5,2,4,0,8.089444444444444,0,0.3074002461406643,1
C10531$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,1.9097222222222223,0,0.3264345863009501,1
C10534$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,2,0,6.985555555555556,0,0.32888827133365184,1
C10537$@DOM1,12,7,0,7,0.0,1.0,4,4,2,0,6,2,3,0,8.625,0,0.26770245098341006,1
C10539$@DOM1,12,5,0,5,0.0,1.0,4,2,2,0,4,2,3,0,7.309166666666667,0,0.3044317290932157,1
C1054$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,3,1,1,4.54,0,0.24322157345118928,1
C10541$@DOM1,12,26,0,26,0.0,1.0,5,3,2,0,25,3,14,1,7.9127777777777775,0,0.09191599595024347,1
C10543$@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,4,2,2,0,0.2161111111111111,0,0.2744951995281225,1
C10545$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.263333333333333,0,0.345599140467801,1
C10547$@DOM1,12,8,0,8,0.0,1.0,5,5,1,0,8,2,4,0,7.388611111111111,0,0.21909633086513958,1
C10549$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,0.7125,0,0.32126276794627817,1
C1055$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10552$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,2,0,0.0416666666666666,0,0.3018290123253925,1
C10554$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.8858333333333333,0,0.32811971329355033,1
C10557$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,0.1655555555555555,0,0.3085148360782078,1
C10559$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C1056$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,2.0952777777777776,0,0.3046774968169312,1
C10566$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,1,0,1.9352777777777777,0,0.33956367346206406,1
C10570$@DOM1,12,3,0,3,0.0,1.0,3,1,1,0,3,1,3,0,6.76,0,0.2693075427524605,1
C10572$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.8280555555555555,0,0.3197067718060622,1
C10574$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,2.2644444444444445,0,0.32819597528756844,1
C10576$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10577$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10579$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,2,0,0,5.660833333333334,0,0.31738802146989187,1
C1058$@DOM1,12,6,0,6,0.0,1.0,5,3,2,0,4,3,2,0,5.614722222222222,0,0.24447349572472704,1
C10581$@DOM1,12,2,0,2,0.0,1.0,1,2,2,0,1,1,0,0,3.402222222222222,0,0.28589084385961666,1
C10587$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,0,2,0,0,0.2630555555555555,0,0.29646800383152866,1
C10591$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.115,0,0.33825162993254826,1
C10593$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.060555555555556,0,0.34545381581005236,1
C10597$@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,8.325833333333334,0,0.2996382943181,1
C10599$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,2,0,6.072222222222222,0,0.32912080580587466,1
C106$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,3,1,1,7.511111111111111,0,0.23118169913001702,1
C1060$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,2.496111111111111,0,0.3449077704420516,1
C10601$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,4.259166666666666,0,0.3174978482212142,1
C10603$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10605$@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,2,1,0,5.237777777777778,0,0.3242216629679955,1
C10607$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0688888888888888,0,0.3388794993443876,1
C10609$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.9508333333333332,0,0.3207900788246041,1
C1061$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,0.8288888888888889,0,0.3211828055530558,1
C10612$@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,2,1,0,1.6180555555555556,0,0.3106637962032711,1
C10614$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,2.1975,0,0.32819597528756844,1
C10616$@DOM1,12,3,0,3,0.0,1.0,3,1,1,0,3,1,3,0,4.371666666666667,0,0.2769966644245967,1
C10618$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,5,1,0,0,5.344166666666666,0,0.2709185994624887,1
C1062$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,1.3122222222222222,0,0.3006298380774367,1
C10626$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,1,2,1,0,0.1925,0,0.29605564078968233,1
C10628$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C1063$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,1.8966666666666667,0,0.30875190864637025,1
C10630$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,5.003888888888889,0,0.3500341867634012,1
C10632$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,0,1,3.502222222222222,0,0.26951223338324454,1
C10634$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.6480555555555556,0,0.34327778740705256,1
C10636$@DOM1,12,10,0,10,0.0,1.0,6,4,2,0,9,2,4,0,6.988611111111111,0,0.21936566565871668,1
C10638$@DOM1,12,3,0,3,0.0,1.0,3,1,2,0,2,3,1,1,0.8572222222222222,0,0.2080989031465772,1
C10640$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,1,0,0,3.4175,0,0.28876266105888754,1
C10642$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,0,0,2.558055555555556,0,0.30135667545142114,1
C10644$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.775,0,0.31140273167991384,1
C10648$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,0,1.7677777777777777,0,0.32534391116553585,1
C1065$@DOM1,12,200,1,199,0.005,0.995,7,9,2,0,199,3,102,0,8.580833333333333,0,-0.07794281955012416,-1
C10650$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,0.0,0,0.30068663664366385,1
C10656$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C10658$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,7.199722222222222,0,0.31295749047074833,1
C10662$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,6.193888888888889,0,0.34359675975112036,1
C10664$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10666$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0.24626535764714663,1
C1067$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,0,1,2.160277777777778,0,0.2683201646014249,1
C10670$@DOM1,12,6,0,6,0.0,1.0,5,2,2,0,2,2,1,0,7.292777777777777,0,0.28546388957041174,1
C10672$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C10674$@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,2,0,1,7.246111111111111,0,0.24925419227378243,1
C10675$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,3,0,5.213888888888889,0,0.2726786091999536,1
C10677$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,1,0,1.9933333333333332,0,0.32359498425747546,1
C10678$@DOM1,12,4,0,4,0.0,1.0,2,3,2,0,3,2,1,0,0.1552777777777777,0,0.297093138000341,1
C1068$@DOM1,12,8,0,8,0.0,1.0,4,2,2,0,7,3,3,1,7.356388888888889,0,0.19383315027534664,1
C10682$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0091666666666666,0,0.33903181412744193,1
C10684$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C10686$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.265,0,0.3298269008710465,1
C10688$@DOM1,12,24,0,24,0.0,1.0,3,3,1,0,24,2,10,0,7.164444444444444,0,0.160833350450862,1
C1069$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,0,0,5.878888888888889,0,0.3289325990103716,1
C10690$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
