time,rule,severity,user,computer,detail
1256133,Excessive Lateral Movement,HIGH,U1025@DOM1,C2451,Distinct destinations: 22
1256958,Excessive Lateral Movement,HIGH,U1025@DOM1,C528,Distinct destinations: 22
1259255,Excessive Lateral Movement,HIGH,U1025@DOM1,C1640,Distinct destinations: 22
1259255,Excessive Lateral Movement,HIGH,U1025@DOM1,TGT,Distinct destinations: 22
1261997,Excessive Lateral Movement,HIGH,U1025@DOM1,C3597,Distinct destinations: 22
1263260,Excessive Lateral Movement,HIGH,U1025@DOM1,C529,Distinct destinations: 22
1263273,Excessive Lateral Movement,HIGH,U1025@DOM1,C585,Distinct destinations: 22
1263286,Excessive Lateral Movement,HIGH,U1025@DOM1,C528,Distinct destinations: 22
1263287,Excessive Lateral Movement,HIGH,U1025@DOM1,C585,Distinct destinations: 22
1264812,Excessive Lateral Movement,HIGH,U1025@DOM1,C2327,Distinct destinations: 22
1265352,Excessive Lateral Movement,HIGH,U1025@DOM1,C2327,Distinct destinations: 22
1265672,Excessive Lateral Movement,HIGH,U1025@DOM1,C2327,Distinct destinations: 22
1268454,Excessive Lateral Movement,HIGH,U1025@DOM1,C1065,Distinct destinations: 22
1270205,Excessive Lateral Movement,HIGH,U1025@DOM1,C2451,Distinct destinations: 22
1270232,Excessive Lateral Movement,HIGH,U1025@DOM1,C2451,Distinct destinations: 22
1275923,Excessive Lateral Movement,HIGH,U1025@DOM1,C529,Distinct destinations: 22
1275925,Excessive Lateral Movement,HIGH,U1025@DOM1,C528,Distinct destinations: 22
1275927,Excessive Lateral Movement,HIGH,U1025@DOM1,C585,Distinct destinations: 22
1275929,Excessive Lateral Movement,HIGH,U1025@DOM1,C528,Distinct destinations: 22
1275934,Excessive Lateral Movement,HIGH,U1025@DOM1,C529,Distinct destinations: 22
1277657,Excessive Lateral Movement,HIGH,U1025@DOM1,C1065,Distinct destinations: 22
1279487,Excessive Lateral Movement,HIGH,U1025@DOM1,C529,Distinct destinations: 22
1283804,Excessive Lateral Movement,HIGH,U1025@DOM1,C528,Distinct destinations: 22
1284780,Excessive Lateral Movement,HIGH,U1025@DOM1,C528,Distinct destinations: 22
1294837,Excessive Lateral Movement,HIGH,U1025@DOM1,C585,Distinct destinations: 22
1040847,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1040894,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1040911,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1046786,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1046788,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1046788,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1049042,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1052192,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1052729,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1053992,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1057593,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1064796,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1065211,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1067612,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1067622,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1067652,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1067667,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1068138,Excessive Lateral Movement,HIGH,U1106@DOM1,C5317,Distinct destinations: 22
1068226,Excessive Lateral Movement,HIGH,U1106@DOM1,C4554,Distinct destinations: 22
1068576,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1068576,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1068577,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1069114,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1071332,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1071334,Excessive Lateral Movement,HIGH,U1106@DOM1,TGT,Distinct destinations: 22
1071334,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1071367,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1071372,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1072237,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1075626,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1075653,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1075900,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1077948,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1083513,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1084133,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1086852,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1086910,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1087768,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1087768,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1090479,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1090481,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1090497,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1091283,Excessive Lateral Movement,HIGH,U1106@DOM1,C743,Distinct destinations: 22
1091298,Excessive Lateral Movement,HIGH,U1106@DOM1,C743,Distinct destinations: 22
1097172,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1097772,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1097776,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1097789,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1097816,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1098524,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1105017,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1108583,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1109095,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1109140,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1109840,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1115266,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1115267,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1115268,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1116176,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1119836,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1121269,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1126644,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1126730,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1131416,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1131489,Excessive Lateral Movement,HIGH,U1106@DOM1,TGT,Distinct destinations: 22
1132253,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1132292,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1133800,Excessive Lateral Movement,HIGH,U1106@DOM1,C5317,Distinct destinations: 22
1133820,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1134422,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1135001,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1136216,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1137264,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1137429,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1137445,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1138434,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1143408,Excessive Lateral Movement,HIGH,U1106@DOM1,C743,Distinct destinations: 22
1143430,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1144629,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1145821,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1146716,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1147010,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1147010,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1147049,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1150379,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1152493,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1153059,Excessive Lateral Movement,HIGH,U1106@DOM1,TGT,Distinct destinations: 22
1154072,Excessive Lateral Movement,HIGH,U1106@DOM1,C2032,Distinct destinations: 22
1154073,Excessive Lateral Movement,HIGH,U1106@DOM1,C3832,Distinct destinations: 22
1154092,Excessive Lateral Movement,HIGH,U1106@DOM1,C4554,Distinct destinations: 22
1154253,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1154347,Excessive Lateral Movement,HIGH,U1106@DOM1,C2525,Distinct destinations: 22
1154357,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1154363,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1154372,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1155418,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1155432,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1155807,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1155830,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1156030,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1157960,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1159062,Excessive Lateral Movement,HIGH,U1106@DOM1,TGT,Distinct destinations: 22
1159631,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1159637,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1161420,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1161925,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1161937,Excessive Lateral Movement,HIGH,U1106@DOM1,C906,Distinct destinations: 22
1162526,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1162658,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1162862,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1163288,Excessive Lateral Movement,HIGH,U1106@DOM1,C1640,Distinct destinations: 22
1163837,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1163850,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1165043,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1167452,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1168678,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1171043,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1171922,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1172229,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1172244,Excessive Lateral Movement,HIGH,U1106@DOM1,C743,Distinct destinations: 22
1172391,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1173309,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1173490,Excessive Lateral Movement,HIGH,U1106@DOM1,C625,Distinct destinations: 22
1174055,Excessive Lateral Movement,HIGH,U1106@DOM1,C2106,Distinct destinations: 22
1174565,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1174566,Excessive Lateral Movement,HIGH,U1106@DOM1,C2106,Distinct destinations: 22
1174644,Excessive Lateral Movement,HIGH,U1106@DOM1,C743,Distinct destinations: 22
1175400,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1178224,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1183517,Excessive Lateral Movement,HIGH,U1106@DOM1,C2032,Distinct destinations: 22
1183517,Excessive Lateral Movement,HIGH,U1106@DOM1,C3832,Distinct destinations: 22
1183542,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1183543,Excessive Lateral Movement,HIGH,U1106@DOM1,C2032,Distinct destinations: 22
1185201,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1186267,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1187649,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1187651,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1192096,Excessive Lateral Movement,HIGH,U1106@DOM1,C2106,Distinct destinations: 22
1205955,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1208154,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1210658,Excessive Lateral Movement,HIGH,U1106@DOM1,C5121,Distinct destinations: 22
1212388,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1212425,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1223795,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1223822,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1224724,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1230702,Excessive Lateral Movement,HIGH,U1106@DOM1,C612,Distinct destinations: 22
1233891,Excessive Lateral Movement,HIGH,U1106@DOM1,C743,Distinct destinations: 22
1233905,Excessive Lateral Movement,HIGH,U1106@DOM1,C743,Distinct destinations: 22
1233929,Excessive Lateral Movement,HIGH,U1106@DOM1,C5121,Distinct destinations: 22
1238409,Excessive Lateral Movement,HIGH,U1106@DOM1,C1065,Distinct destinations: 22
1239029,Excessive Lateral Movement,HIGH,U1106@DOM1,C2032,Distinct destinations: 22
1239029,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1242202,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1242206,Excessive Lateral Movement,HIGH,U1106@DOM1,C2310,Distinct destinations: 22
1242208,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1242860,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1242862,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1244085,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1245404,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1245832,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1245916,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1250308,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1251035,Excessive Lateral Movement,HIGH,U1106@DOM1,C1065,Distinct destinations: 22
1256669,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1256857,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1258255,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1261394,Excessive Lateral Movement,HIGH,U1106@DOM1,C3832,Distinct destinations: 22
1261405,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1261405,Excessive Lateral Movement,HIGH,U1106@DOM1,C3832,Distinct destinations: 22
1261449,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1261724,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1261732,Excessive Lateral Movement,HIGH,U1106@DOM1,C1065,Distinct destinations: 22
1262000,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1263384,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1263387,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1263802,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1265929,Excessive Lateral Movement,HIGH,U1106@DOM1,C21919,Distinct destinations: 22
1266286,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1267173,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1267198,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1267198,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1268951,Excessive Lateral Movement,HIGH,U1106@DOM1,C2032,Distinct destinations: 22
1270371,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1270411,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1276626,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1276640,Excessive Lateral Movement,HIGH,U1106@DOM1,C1065,Distinct destinations: 22
1276672,Excessive Lateral Movement,HIGH,U1106@DOM1,C457,Distinct destinations: 22
1279349,Excessive Lateral Movement,HIGH,U1106@DOM1,C2525,Distinct destinations: 22
1279402,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1279846,Excessive Lateral Movement,HIGH,U1106@DOM1,C2327,Distinct destinations: 22
1280878,Excessive Lateral Movement,HIGH,U1106@DOM1,C2525,Distinct destinations: 22
1280956,Excessive Lateral Movement,HIGH,U1106@DOM1,C2525,Distinct destinations: 22
1283707,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1284590,Excessive Lateral Movement,HIGH,U1106@DOM1,C528,Distinct destinations: 22
1287407,Excessive Lateral Movement,HIGH,U1106@DOM1,C529,Distinct destinations: 22
1289438,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1293112,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1293159,Excessive Lateral Movement,HIGH,U1106@DOM1,C586,Distinct destinations: 22
1293482,Excessive Lateral Movement,HIGH,U1106@DOM1,C467,Distinct destinations: 22
1040371,Excessive Lateral Movement,HIGH,U1145@DOM1,C625,Distinct destinations: 25
1040410,Excessive Lateral Movement,HIGH,U1145@DOM1,C625,Distinct destinations: 25
1040684,Excessive Lateral Movement,HIGH,U1145@DOM1,C586,Distinct destinations: 25
1040684,Excessive Lateral Movement,HIGH,U1145@DOM1,C528,Distinct destinations: 25
1045988,Excessive Lateral Movement,HIGH,U1145@DOM1,C586,Distinct destinations: 25
1045989,Excessive Lateral Movement,HIGH,U1145@DOM1,C586,Distinct destinations: 25
1052131,Excessive Lateral Movement,HIGH,U1145@DOM1,C528,Distinct destinations: 25
1053128,Excessive Lateral Movement,HIGH,U1145@DOM1,C2106,Distinct destinations: 25
